Coder,ID,Timestamp,Who?,What?,Re Who?,To Whom?,,,,,,,,,,,,
SM,C107 F385 EC1,00:22:51.1,CHW ,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:22:52.2,CG ,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:22:53.2,CHW ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:12.6,Y ,CHT-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:20.1,CHW ,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:22.3,Y ,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:23.3,CHW ,SS,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:40.3,CG ,CHT+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:42.1,Y ,CHT+,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:46.0,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:51.0,CG ,LUP+,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:23:53.5,CHW ,ADV-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:00.1,Y ,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:05.2,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:11.9,CG ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:15.9,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:17.1,CG ,LUP+,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:18.3,CHW ,SO,WE,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:19.4,Y ,HUPW,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:28.1,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:35.3,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:36.8,CG ,HUPW,CG,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:42.4,CHW ,AF,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:44.2,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:48.9,Y ,HUPW,O,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:51.9,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:24:53.8,CG ,HUPW,CG,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:06.1,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:06.9,CG ,HUPW,CG,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:08.3,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:15.4,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:16.6,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:17.4,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:24.9,CHW ,CQTBN,OUR,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:28.2,CHW ,GINFO+,O,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:29.8,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:35.6,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:35.7,CHW ,AF,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:35.8,CHW ,CQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:45.0,Y ,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:45.8,CHW ,GINFO-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:45.9,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:58.5,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:25:59.7,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:04.4,Y ,HUPO,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:07.8,CHW ,CQO,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:07.9,CHW ,GINFO-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:08.0,CHW ,CQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:39.9,Y ,CML-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:40.7,CHW ,CQECML-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:42.1,CG ,HUPW,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:44.0,Y ,CML-,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:49.4,CHW ,RCML-S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:49.5,CHW ,CQECML-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:56.3,Y ,CML-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:57.3,CHW ,CQECML-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:26:58.7,Y ,CML-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:00.7,CG ,HUPW,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:02.4,Y ,CML-,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:14.3,CG ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:28.7,Y ,CML-,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:33.3,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:35.6,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:36.6,CHW ,GINFO-,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:36.7,CHW ,CQECML-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:55.6,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:27:57.2,CHW ,RNVB-S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:01.1,Y ,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:03.9,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:04.9,CHW ,CQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:13.4,Y ,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:19.1,CHW ,RCHT+S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:19.2,CHW ,AFL,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:19.3,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:19.4,CHW ,OQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:37.3,Y ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:38.5,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:54.9,Y ,HUPW,CHW,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:28:55.9,CHW ,OQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:00.7,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:02.0,CHW ,ROS,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:02.1,CHW ,OQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:08.2,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:12.1,CHW ,ROS,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:16.5,CG ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:18.3,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:19.6,CG ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:32.7,CHW ,SO,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:33.5,CG ,HUPW,OUR,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:34.5,CHW ,CQTBN,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:38.0,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:38.8,CG ,HUPW,OUR,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:39.8,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:29:39.9,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:17.4,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:18.2,CG ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:19.1,Y ,HUPW,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:19.9,CG ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:21.1,Y ,CON,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:22.1,CG ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:22.9,Y ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:23.9,CHW ,HUPW,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:24.9,CG ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:25.7,CHW ,GINFO+,O,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:30:25.8,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:31:19.7,Y ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:31:20.8,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:31:47.1,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:31:49.1,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:31:52.7,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:31:54.4,CHW ,OQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:31:57.0,Y ,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:31:59.6,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:07.5,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:08.9,Y ,HUPW,CHW,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:13.6,CHW ,CQTBN,OUR,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:28.7,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:30.8,CHW ,CQECHT-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:33.4,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:34.8,CHW ,CQECHT-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:39.9,Y ,CHT-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:40.9,CHW ,CQECML-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:48.4,Y ,CHT-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:49.8,CHW ,RCHT-S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:32:49.9,CHW ,OQECHT+,FAM,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:03.3,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:06.8,CHW ,CQECML-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:12.5,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:14.3,CHW ,CQECHT+,FAM,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:14.4,CHW ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:26.6,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:27.4,CHW ,CQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:28.4,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:33:29.9,CG ,CON,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:16.0,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:21.3,CHW ,RCML+S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:21.4,CHW ,CQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:31.0,Y ,CML-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:32.0,CHW ,RCML-S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:32.1,CHW ,OQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:35.6,Y ,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:37.2,CHW ,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:38.9,CG ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:49.6,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:51.0,CG ,HUPO,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:54.0,CHW ,ROS,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:34:55.5,CG ,HUPW,CG,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:35:23.8,CHW ,GINFO+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:35:27.2,CG ,CHT-,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:35:32.3,CHW ,OQECHT+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:35:36.3,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:35:41.9,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:36:27.0,CHW ,SO,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:36:31.5,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:36:38.2,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:36:40.6,CG ,CHT+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:37:14.8,CHW ,GINFO-,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:37:18.8,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:37:59.7,CHW ,AF,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:38:05.2,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:38:06.6,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:38:07.4,CG ,HUPO,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:38:11.5,CHW ,CQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:38:22.4,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:38:56.4,CHW ,OQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:38:58.4,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:01.2,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:03.9,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:06.5,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:12.6,CHW ,CQO,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:14.6,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:15.6,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:18.4,CHW ,GINFO+,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:19.4,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:18.2,Y ,LUP+,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:19.0,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:20.6,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:22.5,CG ,ADV-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:23.9,Y ,LUP+,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:24.7,CG ,LUP+,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:26.5,CG ,ADV-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:42.1,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:46.3,CHW ,GINFO-,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:51.4,CG ,HUPW,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:39:57.3,CHW ,GINFO-,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:02.7,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:03.5,CG ,HUPW,CG,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:07.6,CG ,HUPW,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:17.7,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:18.5,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:29.4,CHW ,ROS,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:31.1,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:35.9,Y ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:36.9,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:42.6,CHW ,AFL,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:43.6,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:45.0,CHW ,AFL,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:46.0,CG ,HUPW,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:57.2,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:40:59.2,CG ,HUPW,OUR,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:03.0,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:09.9,CHW ,ROS,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:16.4,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:18.6,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:29.5,CHW ,GINFO+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:35.8,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:37.0,CHW ,CQO,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:38.6,CG ,HUPO,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:45.7,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:46.9,CHW ,OQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:41:53.8,CG ,CHT+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:09.2,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:11.2,CHW ,GINFO+,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:13.0,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:20.7,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:23.8,CHW ,ADV-,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:24.9,CHW ,OQEF,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:29.4,CG ,HUPO,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:45.4,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:42:49.5,CHW ,GINFO-,CG,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:14.7,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:16.3,CG ,HUPW,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:22.8,CG ,HUPW,CG,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:24.6,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:25.4,CHW ,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:27.2,Y ,HUPW,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:30.7,CHW ,CQTBN,FAM,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:31.7,CG ,HUPW,FAM ,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:33.1,Y ,HUPW,FAM,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:36.1,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:58.2,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:43:59.2,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:13.2,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:14.2,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:15.4,CHW ,CQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:22.5,CHW ,RCHT-S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:23.6,CHW ,GINFO+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:23.7,CHW ,CQECML+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:36.0,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:37.2,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:41.5,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:45.9,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:49.8,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:50.8,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:51.8,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:44:53.6,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:00.7,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:01.9,CHW ,CQECHT-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:03.7,Y ,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:05.0,CHW ,RCHT+S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:26.4,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:36.7,CHW ,CQO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:38.8,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:39.8,CHW ,GINFO+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:41.2,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:46.0,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:48.7,CG ,HUPW,OUR,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:57.0,CHW ,GINFO+,WE,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:58.2,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:45:59.2,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:00.2,CG ,HUPW,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:01.0,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:05.9,CHW ,GINFO-,WE,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:06.0,CHW ,CQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:16.0,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:17.0,CHW ,CQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:19.0,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:20.2,CHW ,RCML+S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:20.3,CHW ,GINFO+,O,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:25.1,Y ,HUPW,OUR,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:46:26.1,CG ,HUPW,OUR,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:06.8,CHW ,GINFO+,O,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:07.8,CG ,ADV-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:16.7,Y ,HUPW,FAM,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:18.1,CHW ,GINFO+,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:24.6,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:25.4,CHW ,CQTBN,O,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:28.4,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:29.2,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:30.4,CHW ,ROS,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:40.8,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:42.8,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:44.6,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:45.8,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:47.2,CHW ,SO,CHW,B,,,,,,,,,,,,
